university_name,country,qs_rank,program_name,standardized_program_name,degree_type,program_level,program_category,program_duration_years,tuition_fee_usd,scholarship_available,min_ielts_overall,min_ielts_band,toefl_score,duolingo_score,min_gpa,gre_required,min_gre_score,work_experience_required,field_requirements
Laval University,Canada,469,Master of Arts in Educational Leadership,Educational Leadership,MA,masters,education,1.5,13000,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree required; teaching qualification or classroom experience required
Laval University,Canada,469,Master of Science in Human Resource Management,Human Resource Management,MSc,masters,business,1.5,15500,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in any discipline; work experience preferred
Laval University,Canada,469,Master of Science in Pharmacy,Pharmacy,MSc,masters,health,1.5,16000,No,6.5,7.0,86,115,2.8,1,297,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Laval University,Canada,469,Master of Laws in Human Rights Law,Human Rights Law,LLM,masters,law,1.5,16500,Yes,6.5,7.0,86,115,2.8,1,297,0,LLB or equivalent law degree required
Laval University,Canada,469,Master of Science in Management,Management,MSc,masters,business,1.5,15500,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in any discipline; work experience preferred
Laval University,Canada,469,Master of Science in Environmental Science,Environmental Science,MSc,masters,science,1.5,14500,Yes,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in relevant Science field required
Laval University,Canada,469,Master of Arts in History,History,MA,masters,arts,1.5,12500,No,6.5,7.0,86,115,2.8,1,297,0,Relevant undergraduate degree in Humanities required
Laval University,Canada,469,Master of Science in Software Engineering,Software Engineering,MSc,masters,cs,1.5,15000,No,6.5,7.0,86,115,2.8,1,297,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Laval University,Canada,469,Master of Science in Environmental Engineering,Environmental Engineering,MSc,masters,engineering,1.5,13500,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in Engineering or related STEM field required
Laval University,Canada,469,Master of Arts in Political Science,Political Science,MA,masters,social_science,1.5,12000,No,6.5,7.0,86,115,2.8,1,297,0,Relevant undergraduate degree required; research experience preferred
Laval University,Canada,469,Master of Science in Educational Technology,Educational Technology,MSc,masters,education,1.5,13000,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree required; teaching qualification or classroom experience required
Laval University,Canada,469,Master of Engineering in Mechanical Engineering,Mechanical Engineering,MEng,masters,engineering,1.5,13500,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in Engineering or related STEM field required
Laval University,Canada,469,Master of Science in Clinical Psychology,Clinical Psychology,MSc,masters,health,1.5,16000,No,6.5,7.0,86,115,2.8,1,297,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Laval University,Canada,469,Master of Architecture,Architecture,MArch,masters,architecture,2.0,15000,No,6.5,7.0,86,115,2.8,1,297,0,Architecture or related design undergraduate degree required; portfolio required
Laval University,Canada,469,Master of Science in Marketing,Marketing,MSc,masters,business,1.5,15500,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in any discipline; work experience preferred
Laval University,Canada,469,Master of Science in Statistics,Statistics,MSc,masters,science,1.5,14500,Yes,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in relevant Science field required
Laval University,Canada,469,Master of Arts in Philosophy,Philosophy,MA,masters,arts,1.5,12500,No,6.5,7.0,86,115,2.8,1,297,0,Relevant undergraduate degree in Humanities required
Laval University,Canada,469,Master of Science in Information Systems,Information Systems,MSc,masters,cs,1.5,15000,No,6.5,7.0,86,115,2.8,1,297,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Laval University,Canada,469,Master of Science in Structural Engineering,Structural Engineering,MSc,masters,engineering,1.5,13500,No,6.5,7.0,86,115,2.8,1,297,0,Undergraduate degree in Engineering or related STEM field required
Universität Potsdam,Germany,477,Bachelor of Science in Statistics,Statistics,BSc,bachelors,science,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,Strong foundation in Mathematics and Science subjects required
Universität Potsdam,Germany,477,Bachelor of Science in Cybersecurity,Cybersecurity,BSc,bachelors,cs,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Universität Potsdam,Germany,477,Bachelor of Arts in International Relations,International Relations,BA,bachelors,social_science,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Universität Potsdam,Germany,477,Bachelor of Science in Mechanical Engineering,Mechanical Engineering,BSc,bachelors,engineering,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics and Physics required
Universität Potsdam,Germany,477,Bachelor of Laws in International Law,International Law,LLB,bachelors,law,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical skills preferred
Universität Potsdam,Germany,477,Bachelor of Science in Biology,Biology,BSc,bachelors,science,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,Strong foundation in Mathematics and Science subjects required
Universität Potsdam,Germany,477,Bachelor of Engineering in Software Engineering,Software Engineering,BEng,bachelors,cs,4.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Universität Potsdam,Germany,477,Bachelor of Arts in Sociology,Sociology,BA,bachelors,social_science,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Universität Potsdam,Germany,477,Bachelor of Science in International Business,International Business,BSc,bachelors,business,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Universität Potsdam,Germany,477,Bachelor of Arts in Music,Music,BA,bachelors,arts,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Universität Potsdam,Germany,477,Bachelor of Science in Physics,Physics,BSc,bachelors,science,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,Strong foundation in Mathematics and Science subjects required
Universität Potsdam,Germany,477,Bachelor of Science in Computer Science,Computer Science,BSc,bachelors,cs,3.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics; basic programming skills preferred
Universität Potsdam,Germany,477,Bachelor of Science in Physiotherapy,Physiotherapy,BSc,bachelors,health,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,Strong background in Biology and Chemistry preferred
Universität Potsdam,Germany,477,Bachelor of Science in Marketing,Marketing,BSc,bachelors,business,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Universität Potsdam,Germany,477,Bachelor of Arts in Philosophy,Philosophy,BA,bachelors,arts,3.0,700,No,6.0,6.5,83,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Universität Potsdam,Germany,477,Bachelor of Engineering in Industrial Engineering,Industrial Engineering,BEng,bachelors,engineering,4.0,700,Yes,6.0,6.5,83,100,2.7,0,0,0,Strong background in Mathematics and Physics required
Universität Potsdam,Germany,477,Master of Science in Computer Science,Computer Science,MSc,masters,cs,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Universität Potsdam,Germany,477,Master of Science in Aerospace Engineering,Aerospace Engineering,MSc,masters,engineering,2.0,700,No,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in Engineering or related STEM field required
Universität Potsdam,Germany,477,Master of Science in Development Studies,Development Studies,MSc,masters,social_science,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Relevant undergraduate degree required; research experience preferred
Universität Potsdam,Germany,477,Master of Science in Cybersecurity,Cybersecurity,MSc,masters,cs,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Universität Potsdam,Germany,477,Master of Science in Structural Engineering,Structural Engineering,MSc,masters,engineering,2.0,700,No,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in Engineering or related STEM field required
Universität Potsdam,Germany,477,Master of Fine Arts,Fine Arts,MFA,masters,arts,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Relevant undergraduate degree in Humanities required
Universität Potsdam,Germany,477,Master of Science in Information Systems,Information Systems,MSc,masters,cs,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Universität Potsdam,Germany,477,Master of Science in Physics,Physics,MSc,masters,science,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in relevant Science field required
Universität Potsdam,Germany,477,Master of Arts in Philosophy,Philosophy,MA,masters,arts,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Relevant undergraduate degree in Humanities required
Universität Potsdam,Germany,477,Master of Business Administration,Business Administration,MBA,masters,business,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in any discipline; work experience preferred
Universität Potsdam,Germany,477,Master of Science in Statistics,Statistics,MSc,masters,science,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in relevant Science field required
Universität Potsdam,Germany,477,Master of Laws in International Law,International Law,LLM,masters,law,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,LLB or equivalent law degree required
Universität Potsdam,Germany,477,Master of Science in Marketing,Marketing,MSc,masters,business,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in any discipline; work experience preferred
Universität Potsdam,Germany,477,Master of Public Health,Public Health,MPH,masters,health,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Universität Potsdam,Germany,477,Master of Architecture,Architecture,MArch,masters,architecture,2.0,700,No,6.5,7.0,88,105,3.0,0,0,0,Architecture or related design undergraduate degree required; portfolio required
Universität Potsdam,Germany,477,Master of Science in Supply Chain Management,Supply Chain Management,MSc,masters,business,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in any discipline; work experience preferred
Universität Potsdam,Germany,477,Master of Science in Clinical Psychology,Clinical Psychology,MSc,masters,health,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Universität Potsdam,Germany,477,Master of Science in Sustainable Design,Sustainable Design,MSc,masters,architecture,2.0,700,No,6.5,7.0,88,105,3.0,0,0,0,Architecture or related design undergraduate degree required; portfolio required
Universität Potsdam,Germany,477,Master of Engineering in Mechanical Engineering,Mechanical Engineering,MEng,masters,engineering,2.0,700,No,6.5,7.0,88,105,3.0,0,0,0,Undergraduate degree in Engineering or related STEM field required
Universität Potsdam,Germany,477,Master of Arts in International Relations,International Relations,MA,masters,social_science,2.0,700,Yes,6.5,7.0,88,105,3.0,0,0,0,Relevant undergraduate degree required; research experience preferred
Edith Cowan University,Australia,487,Bachelor of Engineering in Aerospace Engineering,Aerospace Engineering,BEng,bachelors,engineering,4.0,17500,No,5.5,6.0,74,100,2.5,0,0,0,Strong background in Mathematics and Physics required
Edith Cowan University,Australia,487,Master of Science in Nursing,Nursing,MSc,masters,health,1.5,19500,No,6.0,6.5,79,105,2.8,0,0,0,"Undergraduate degree in Health Sciences, Biology, or Nursing required"
Edith Cowan University,Australia,487,Master of Science in Human-Computer Interaction,Human-Computer Interaction,MSc,masters,cs,1.5,17000,Yes,6.0,6.5,79,105,2.8,0,0,0,"Undergraduate degree in CS, Engineering, or Mathematics required"
Edith Cowan University,Australia,487,Master of Science in Development Studies,Development Studies,MSc,masters,social_science,1.5,17000,No,6.0,6.5,79,105,2.8,0,0,0,Relevant undergraduate degree required; research experience preferred
Edith Cowan University,Australia,487,Master of Science in Human Resource Management,Human Resource Management,MSc,masters,business,1.5,20500,No,6.0,6.5,79,105,2.8,0,0,0,Undergraduate degree in any discipline; work experience preferred
Edith Cowan University,Australia,487,Master of Laws in International Law,International Law,LLM,masters,law,1.5,19000,No,6.0,6.5,79,105,2.8,0,0,0,LLB or equivalent law degree required
Edith Cowan University,Australia,487,Master of Science in Robotics,Robotics,MSc,masters,engineering,1.5,20500,No,6.0,6.5,79,105,2.8,0,0,0,Undergraduate degree in Engineering or related STEM field required
Edith Cowan University,Australia,487,Master of Science in Educational Technology,Educational Technology,MSc,masters,education,1.5,17000,No,6.0,6.5,79,105,2.8,0,0,0,Undergraduate degree required; teaching qualification or classroom experience required
Technische Universität Bergakademie Freiberg,Germany,487,Bachelor of Arts in International Relations,International Relations,BA,bachelors,social_science,3.0,700,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong analytical and writing skills preferred
Technische Universität Bergakademie Freiberg,Germany,487,Bachelor of Science in Chemistry,Chemistry,BSc,bachelors,science,3.0,700,Yes,5.5,6.0,74,100,2.7,0,0,0,Strong foundation in Mathematics and Science subjects required
Technische Universität Bergakademie Freiberg,Germany,487,Bachelor of Science in Marketing,Marketing,BSc,bachelors,business,3.0,700,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; Mathematics proficiency preferred
Technische Universität Bergakademie Freiberg,Germany,487,Bachelor of Education,Education,BEd,bachelors,education,4.0,700,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; passion for teaching preferred
Technische Universität Bergakademie Freiberg,Germany,487,Bachelor of Arts in English Literature,English Literature,BA,bachelors,arts,3.0,700,Yes,5.5,6.0,74,100,2.7,0,0,0,No specific background required; strong language and critical thinking skills preferred
Technische Universität Bergakademie Freiberg,Germany,487,Bachelor of Science in Statistics,Statistics,BSc,bachelors,science,3.0,700,Yes,5.5,6.0,74,100,2.7,0,0,0,Strong foundation in Mathematics and Science subjects required
